system.cpu3.dcache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu3.dcache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu3.dcache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu3.dcache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu3.dcache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu3.dcache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu3.dcache.tags.data_accesses,0,,# Number of data accesses
system.cpu3.dcache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.dcache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu3.dcache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu3.dcache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu3.dcache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu3.dcache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu3.dcache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu3.dtb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.dtb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu3.dtb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu3.dtb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu3.dtb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu3.dtb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu3.dtb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu3.dtb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu3.dtb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu3.dtb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.dtb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu3.dtb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu3.dtb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu3.dtb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu3.dtb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu3.dtb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu3.icache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.icache.tags.replacements,0,,# number of replacements
system.cpu3.icache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu3.icache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu3.icache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu3.icache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu3.icache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu3.icache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu3.icache.tags.data_accesses,0,,# Number of data accesses
system.cpu3.icache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.icache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu3.icache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu3.icache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu3.icache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu3.icache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu3.icache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu3.itb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.itb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu3.itb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu3.itb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu3.itb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu3.itb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu3.itb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu3.itb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu3.itb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu3.itb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu3.itb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu3.itb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu3.itb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu3.itb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu3.itb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu3.itb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu4.dtb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.dtb.rdAccesses,0,,# TLB accesses on read requests
system.cpu4.dtb.wrAccesses,0,,# TLB accesses on write requests
system.cpu4.dtb.rdMisses,0,,# TLB misses on read requests
system.cpu4.dtb.wrMisses,0,,# TLB misses on write requests
system.cpu4.apic_clk_domain.clock,8000,,# Clock period in ticks
system.cpu4.interrupts.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.itb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.itb.rdAccesses,0,,# TLB accesses on read requests
system.cpu4.itb.wrAccesses,0,,# TLB accesses on write requests
system.cpu4.itb.rdMisses,0,,# TLB misses on read requests
system.cpu4.itb.wrMisses,0,,# TLB misses on write requests
system.cpu4.pwrStateResidencyTicks::ON,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.numCycles,0,,# number of cpu cycles simulated
system.cpu4.numWorkItemsStarted,0,,# number of work items this cpu started
system.cpu4.numWorkItemsCompleted,0,,# number of work items this cpu completed
system.cpu4.committedInsts,0,,# Number of instructions committed
system.cpu4.committedOps,0,,# Number of ops (including micro ops) committed
system.cpu4.num_int_alu_accesses,0,,# Number of integer alu accesses
system.cpu4.num_fp_alu_accesses,0,,# Number of float alu accesses
system.cpu4.num_vec_alu_accesses,0,,# Number of vector alu accesses
system.cpu4.num_func_calls,0,,# number of times a function call or return occured
system.cpu4.num_conditional_control_insts,0,,# number of instructions that are conditional controls
system.cpu4.num_int_insts,0,,# number of integer instructions
system.cpu4.num_fp_insts,0,,# number of float instructions
system.cpu4.num_vec_insts,0,,# number of vector instructions
system.cpu4.num_int_register_reads,0,,# number of times the integer registers were read
system.cpu4.num_int_register_writes,0,,# number of times the integer registers were written
system.cpu4.num_fp_register_reads,0,,# number of times the floating registers were read
system.cpu4.num_fp_register_writes,0,,# number of times the floating registers were written
system.cpu4.num_vec_register_reads,0,,# number of times the vector registers were read
system.cpu4.num_vec_register_writes,0,,# number of times the vector registers were written
system.cpu4.num_mem_refs,0,,# number of memory refs
system.cpu4.num_load_insts,0,,# Number of load instructions
system.cpu4.num_store_insts,0,,# Number of store instructions
system.cpu4.num_idle_cycles,0,,# Number of idle cycles
system.cpu4.num_busy_cycles,0,,# Number of busy cycles
system.cpu4.not_idle_fraction,0,,# Percentage of non-idle cycles
system.cpu4.idle_fraction,1,,# Percentage of idle cycles
system.cpu4.op_class::No_OpClass,0,,# Class of executed instruction
system.cpu4.op_class::IntAlu,0,,# Class of executed instruction
system.cpu4.op_class::IntMult,0,,# Class of executed instruction
system.cpu4.op_class::IntDiv,0,,# Class of executed instruction
system.cpu4.op_class::FloatAdd,0,,# Class of executed instruction
system.cpu4.op_class::FloatCmp,0,,# Class of executed instruction
system.cpu4.op_class::FloatCvt,0,,# Class of executed instruction
system.cpu4.op_class::FloatMult,0,,# Class of executed instruction
system.cpu4.op_class::FloatMultAcc,0,,# Class of executed instruction
system.cpu4.op_class::FloatDiv,0,,# Class of executed instruction
system.cpu4.op_class::FloatMisc,0,,# Class of executed instruction
system.cpu4.op_class::FloatSqrt,0,,# Class of executed instruction
system.cpu4.op_class::SimdAdd,0,,# Class of executed instruction
system.cpu4.op_class::SimdAddAcc,0,,# Class of executed instruction
system.cpu4.op_class::SimdAlu,0,,# Class of executed instruction
system.cpu4.op_class::SimdCmp,0,,# Class of executed instruction
system.cpu4.op_class::SimdCvt,0,,# Class of executed instruction
system.cpu4.op_class::SimdMisc,0,,# Class of executed instruction
system.cpu4.op_class::SimdMult,0,,# Class of executed instruction
system.cpu4.op_class::SimdMultAcc,0,,# Class of executed instruction
system.cpu4.op_class::SimdShift,0,,# Class of executed instruction
system.cpu4.op_class::SimdShiftAcc,0,,# Class of executed instruction
system.cpu4.op_class::SimdSqrt,0,,# Class of executed instruction
system.cpu4.op_class::SimdFloatAdd,0,,# Class of executed instruction
system.cpu4.op_class::SimdFloatAlu,0,,# Class of executed instruction
system.cpu4.op_class::SimdFloatCmp,0,,# Class of executed instruction
system.cpu4.op_class::SimdFloatCvt,0,,# Class of executed instruction
system.cpu4.op_class::SimdFloatDiv,0,,# Class of executed instruction
system.cpu4.op_class::SimdFloatMisc,0,,# Class of executed instruction
system.cpu4.op_class::SimdFloatMult,0,,# Class of executed instruction
system.cpu4.op_class::SimdFloatMultAcc,0,,# Class of executed instruction
system.cpu4.op_class::SimdFloatSqrt,0,,# Class of executed instruction
system.cpu4.op_class::MemRead,0,,# Class of executed instruction
system.cpu4.op_class::MemWrite,0,,# Class of executed instruction
system.cpu4.op_class::FloatMemRead,0,,# Class of executed instruction
system.cpu4.op_class::FloatMemWrite,0,,# Class of executed instruction
system.cpu4.op_class::IprAccess,0,,# Class of executed instruction
system.cpu4.op_class::InstPrefetch,0,,# Class of executed instruction
system.cpu4.op_class::total,0,,# Class of executed instruction
system.cpu4.dcache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.dcache.tags.replacements,0,,# number of replacements
system.cpu4.dcache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu4.dcache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu4.dcache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu4.dcache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu4.dcache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu4.dcache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu4.dcache.tags.data_accesses,0,,# Number of data accesses
system.cpu4.dcache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.dcache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu4.dcache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu4.dcache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu4.dcache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu4.dcache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu4.dcache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu4.dtb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.dtb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu4.dtb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu4.dtb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu4.dtb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu4.dtb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu4.dtb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu4.dtb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu4.dtb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu4.dtb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.dtb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu4.dtb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu4.dtb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu4.dtb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu4.dtb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu4.dtb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu4.icache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.icache.tags.replacements,0,,# number of replacements
system.cpu4.icache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu4.icache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu4.icache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu4.icache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu4.icache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu4.icache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu4.icache.tags.data_accesses,0,,# Number of data accesses
system.cpu4.icache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.icache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu4.icache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu4.icache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu4.icache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu4.icache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu4.icache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu4.itb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.itb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu4.itb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu4.itb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu4.itb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu4.itb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu4.itb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu4.itb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu4.itb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu4.itb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu4.itb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu4.itb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu4.itb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu4.itb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu4.itb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu4.itb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu5.dtb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.dtb.rdAccesses,0,,# TLB accesses on read requests
system.cpu5.dtb.wrAccesses,0,,# TLB accesses on write requests
system.cpu5.dtb.rdMisses,0,,# TLB misses on read requests
system.cpu5.dtb.wrMisses,0,,# TLB misses on write requests
system.cpu5.apic_clk_domain.clock,8000,,# Clock period in ticks
system.cpu5.interrupts.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.itb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.itb.rdAccesses,0,,# TLB accesses on read requests
system.cpu5.itb.wrAccesses,0,,# TLB accesses on write requests
system.cpu5.itb.rdMisses,0,,# TLB misses on read requests
system.cpu5.itb.wrMisses,0,,# TLB misses on write requests
system.cpu5.pwrStateResidencyTicks::ON,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.numCycles,0,,# number of cpu cycles simulated
system.cpu5.numWorkItemsStarted,0,,# number of work items this cpu started
system.cpu5.numWorkItemsCompleted,0,,# number of work items this cpu completed
system.cpu5.committedInsts,0,,# Number of instructions committed
system.cpu5.committedOps,0,,# Number of ops (including micro ops) committed
system.cpu5.num_int_alu_accesses,0,,# Number of integer alu accesses
system.cpu5.num_fp_alu_accesses,0,,# Number of float alu accesses
system.cpu5.num_vec_alu_accesses,0,,# Number of vector alu accesses
system.cpu5.num_func_calls,0,,# number of times a function call or return occured
system.cpu5.num_conditional_control_insts,0,,# number of instructions that are conditional controls
system.cpu5.num_int_insts,0,,# number of integer instructions
system.cpu5.num_fp_insts,0,,# number of float instructions
system.cpu5.num_vec_insts,0,,# number of vector instructions
system.cpu5.num_int_register_reads,0,,# number of times the integer registers were read
system.cpu5.num_int_register_writes,0,,# number of times the integer registers were written
system.cpu5.num_fp_register_reads,0,,# number of times the floating registers were read
system.cpu5.num_fp_register_writes,0,,# number of times the floating registers were written
system.cpu5.num_vec_register_reads,0,,# number of times the vector registers were read
system.cpu5.num_vec_register_writes,0,,# number of times the vector registers were written
system.cpu5.num_mem_refs,0,,# number of memory refs
system.cpu5.num_load_insts,0,,# Number of load instructions
system.cpu5.num_store_insts,0,,# Number of store instructions
system.cpu5.num_idle_cycles,0,,# Number of idle cycles
system.cpu5.num_busy_cycles,0,,# Number of busy cycles
system.cpu5.not_idle_fraction,0,,# Percentage of non-idle cycles
system.cpu5.idle_fraction,1,,# Percentage of idle cycles
system.cpu5.op_class::No_OpClass,0,,# Class of executed instruction
system.cpu5.op_class::IntAlu,0,,# Class of executed instruction
system.cpu5.op_class::IntMult,0,,# Class of executed instruction
system.cpu5.op_class::IntDiv,0,,# Class of executed instruction
system.cpu5.op_class::FloatAdd,0,,# Class of executed instruction
system.cpu5.op_class::FloatCmp,0,,# Class of executed instruction
system.cpu5.op_class::FloatCvt,0,,# Class of executed instruction
system.cpu5.op_class::FloatMult,0,,# Class of executed instruction
system.cpu5.op_class::FloatMultAcc,0,,# Class of executed instruction
system.cpu5.op_class::FloatDiv,0,,# Class of executed instruction
system.cpu5.op_class::FloatMisc,0,,# Class of executed instruction
system.cpu5.op_class::FloatSqrt,0,,# Class of executed instruction
system.cpu5.op_class::SimdAdd,0,,# Class of executed instruction
system.cpu5.op_class::SimdAddAcc,0,,# Class of executed instruction
system.cpu5.op_class::SimdAlu,0,,# Class of executed instruction
system.cpu5.op_class::SimdCmp,0,,# Class of executed instruction
system.cpu5.op_class::SimdCvt,0,,# Class of executed instruction
system.cpu5.op_class::SimdMisc,0,,# Class of executed instruction
system.cpu5.op_class::SimdMult,0,,# Class of executed instruction
system.cpu5.op_class::SimdMultAcc,0,,# Class of executed instruction
system.cpu5.op_class::SimdShift,0,,# Class of executed instruction
system.cpu5.op_class::SimdShiftAcc,0,,# Class of executed instruction
system.cpu5.op_class::SimdSqrt,0,,# Class of executed instruction
system.cpu5.op_class::SimdFloatAdd,0,,# Class of executed instruction
system.cpu5.op_class::SimdFloatAlu,0,,# Class of executed instruction
system.cpu5.op_class::SimdFloatCmp,0,,# Class of executed instruction
system.cpu5.op_class::SimdFloatCvt,0,,# Class of executed instruction
system.cpu5.op_class::SimdFloatDiv,0,,# Class of executed instruction
system.cpu5.op_class::SimdFloatMisc,0,,# Class of executed instruction
system.cpu5.op_class::SimdFloatMult,0,,# Class of executed instruction
system.cpu5.op_class::SimdFloatMultAcc,0,,# Class of executed instruction
system.cpu5.op_class::SimdFloatSqrt,0,,# Class of executed instruction
system.cpu5.op_class::MemRead,0,,# Class of executed instruction
system.cpu5.op_class::MemWrite,0,,# Class of executed instruction
system.cpu5.op_class::FloatMemRead,0,,# Class of executed instruction
system.cpu5.op_class::FloatMemWrite,0,,# Class of executed instruction
system.cpu5.op_class::IprAccess,0,,# Class of executed instruction
system.cpu5.op_class::InstPrefetch,0,,# Class of executed instruction
system.cpu5.op_class::total,0,,# Class of executed instruction
system.cpu5.dcache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.dcache.tags.replacements,0,,# number of replacements
system.cpu5.dcache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu5.dcache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu5.dcache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu5.dcache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu5.dcache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu5.dcache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu5.dcache.tags.data_accesses,0,,# Number of data accesses
system.cpu5.dcache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.dcache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu5.dcache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu5.dcache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu5.dcache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu5.dcache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu5.dcache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu5.dtb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.dtb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu5.dtb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu5.dtb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu5.dtb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu5.dtb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu5.dtb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu5.dtb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu5.dtb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu5.dtb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.dtb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu5.dtb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu5.dtb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu5.dtb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu5.dtb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu5.dtb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu5.icache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.icache.tags.replacements,0,,# number of replacements
system.cpu5.icache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu5.icache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu5.icache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu5.icache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu5.icache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu5.icache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu5.icache.tags.data_accesses,0,,# Number of data accesses
system.cpu5.icache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.icache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu5.icache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu5.icache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu5.icache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu5.icache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu5.icache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu5.itb_walker_cache.tags.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.itb_walker_cache.tags.replacements,0,,# number of replacements
system.cpu5.itb_walker_cache.tags.tagsinuse,0,,# Cycle average of tags in use
system.cpu5.itb_walker_cache.tags.total_refs,0,,# Total number of references to valid blocks.
system.cpu5.itb_walker_cache.tags.sampled_refs,0,,# Sample count of references to valid blocks.
system.cpu5.itb_walker_cache.tags.avg_refs,nan,,# Average number of references to valid blocks.
system.cpu5.itb_walker_cache.tags.warmup_cycle,0,,# Cycle when the warmup percentage was hit.
system.cpu5.itb_walker_cache.tags.tag_accesses,0,,# Number of tag accesses
system.cpu5.itb_walker_cache.tags.data_accesses,0,,# Number of data accesses
system.cpu5.itb_walker_cache.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu5.itb_walker_cache.blocked_cycles::no_mshrs,0,,# number of cycles access was blocked
system.cpu5.itb_walker_cache.blocked_cycles::no_targets,0,,# number of cycles access was blocked
system.cpu5.itb_walker_cache.blocked::no_mshrs,0,,# number of cycles access was blocked
system.cpu5.itb_walker_cache.blocked::no_targets,0,,# number of cycles access was blocked
system.cpu5.itb_walker_cache.avg_blocked_cycles::no_mshrs,nan,,# average number of cycles each access was blocked
system.cpu5.itb_walker_cache.avg_blocked_cycles::no_targets,nan,,# average number of cycles each access was blocked
system.cpu6.dtb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu6.dtb.rdAccesses,0,,# TLB accesses on read requests
system.cpu6.dtb.wrAccesses,0,,# TLB accesses on write requests
system.cpu6.dtb.rdMisses,0,,# TLB misses on read requests
system.cpu6.dtb.wrMisses,0,,# TLB misses on write requests
system.cpu6.apic_clk_domain.clock,8000,,# Clock period in ticks
system.cpu6.interrupts.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu6.itb.walker.pwrStateResidencyTicks::UNDEFINED,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu6.itb.rdAccesses,0,,# TLB accesses on read requests
system.cpu6.itb.wrAccesses,0,,# TLB accesses on write requests
system.cpu6.itb.rdMisses,0,,# TLB misses on read requests
system.cpu6.itb.wrMisses,0,,# TLB misses on write requests
system.cpu6.pwrStateResidencyTicks::ON,40498736279500,,# Cumulative time (in ticks) in various power states
system.cpu6.numCycles,0,,# number of cpu cycles simulated
system.cpu6.numWorkItemsStarted,0,,# number of work items this cpu started
system.cpu6.numWorkItemsCompleted,0,,# number of work items this cpu completed
system.cpu6.committedInsts,0,,# Number of instructions committed
system.cpu6.committedOps,0,,# Number of ops (including micro ops) committed
system.cpu6.num_int_alu_accesses,0,,# Number of integer alu accesses
system.cpu6.num_fp_alu_accesses,0,,# Number of float alu accesses
system.cpu6.num_vec_alu_accesses,0,,# Number of vector alu accesses
